account_id,city,state,region
395273821383,ULSAN,KOREA,gyeongnam
113633236816,CHUNGJUSI,CHUNGJUSI,chungbuk
832506739780,GUMI,GUMI,gyeongbuk
324873957304,ULSAN,ULSAN,gyeongnam
307650182527,DONGNAEGU,BUSAN,gyeongnam
643544400842,CHANGWONSI,GYEONGSANGNAMDO,gyeongnam
353285019382,BUSAN,NAMGU,gyeongnam
2634646484,DAEJEON,REPUBLICOFKOREA,chungnam
530337433705,GWANGSANGOO,GWANGJU,jeonnam
526910304936,GYOUNGJU,GYEONGSANGBUKDO,gyeongbuk
185695799072,DUKJINGUJEONJUCITY,JEONBUKDO,jeonbuk
126532479367,ULSAN,"DONGGU,BANGEODONG.",chungnam
643429685729,유성구,대전시,chungnam
983534104684,POHANG,DUHODONG,gyeongbuk
362191441197,WONJUCITY,GANGWONDO,gangwon
64224633029,WONJUSI,GANGWONDO,gangwon
733118679054,"DAEGU,SOUTHKOREA",SUSEONGGU,gyeongbuk
155723542764,BUSAN,BUSAN,gyeongnam
518628075783,DAEJEONSI,CHUNGCUNG,chungnam
851525670698,YUSEONGGU,DAEJOEN,chungnam
100615681974,POHANGSI,BUKGU,jeonnam
448703959037,YEONGDEOKGUN,GYEONGSANGBUKDO,gyeongbuk
329576088862,BUSAN,BUSAN,gyeongnam
659530156063,DAEGU,"BUKGU,DAEGU",jeonnam
119958410816,BUKGU,GWANGJUCITY,jeonnam
54904682746,ULSAN,KOREA,gyeongnam
363695817036,POHANG,GYEONGSANGBUKDO,gyeongbuk
172070304281,SEOGU,DAEJEON,chungnam
663731799451,SUNCHENSI,JEOLLANAMDO,jeonnam
230476276727,CHEONANSI,CHUNGCHEONGNAMDO,chungnam
6497992822,GWANGJU,GWANGJU,jeonnam
784336893449,GUMI,GUMI,gyeongbuk
495271231830,BUSAN,BUSAN,gyeongnam
440414699358,BUSAN,BUSAN,gyeongnam
133176414524,BUSAN,BUSAN,gyeongnam
238407631922,SEOGU,DAEGU,gyeongbuk
502019802845,SUNCHEONSI,JEOLLANAMDO,jeonnam
5040503934,BUSAN,BUSAN,gyeongnam
553906996515,DAEGU,DAEGU,gyeongbuk
229148783327,BUSAN,BUSAN,gyeongnam
116166611664,BUSAN,GEUMJEONGGU,gyeongnam
857616855617,광주광역시,오선동,jeonnam
510480035281,POHANGSI,GYEONGSANGBUKDO,gyeongbuk
930139163629,ASANSI,CHUNGCHEONGNAMDO,chungnam
68448407915,GWANGYANGSI,JEOLLANAMDO,jeonnam
330473005276,YANGSANSI,GYEONGSANGNAMDO,gyeongnam
992591607011,DAEJEON,YUSEONGGU,chungnam
403547854278,"DAMYANGGUN,DAEDEOKMYEON",JEOLLANAMDO,jeonnam
648802183467,SOKCHO,GANGWONDO,gangwon
971490215356,GIMHAESI,GYEONGSANGNAMDO,gyeongnam
355508260517,GANGNEUNGSI,GANGWONDO,gangwon
51606286224,BUSAN,GEUMJEONGGU,gyeongnam
356529157314,DAEJEON,YUSEONGGU,chungnam
954433348401,GWANGJU,BUKGU,jeonnam
457789164600,GIMHAESI,GYEONGSANGNAMDO,gyeongnam
474924556766,DAEJEON,DAEJON,chungnam
133768558122,GWANGJU,GWANGJU,jeonnam
383707378693,DAEDEOKGU,DAEJEON,chungnam
757191167455,포항시,대잠동,gyeongbuk
512875213169,DAEJEON,DAEJEON,chungnam
822246171285,BUSAN,SAHAGU,gyeongnam
101843150249,DAEJEON,DAEJEON,chungnam
470409065089,GIMCHEONSI,GYEONGSANGBUKDO,gyeongbuk
965454156875,DONGGU,DAEJEON,chungnam
157914091000,DAEJEON,YUSEONGGU,chungnam
301495897753,BUSAN,NAMGU,gyeongnam
555291382060,"SANGDANGGU,CHEONGJUSI",CHUNGCHEONGBUKDO,chungbuk
80065030812,GWANGJU,GWANGJU,jeonnam
349956540937,JEONJUSI,"JEOLLABUKDO,REPUBLICOFKOREA",jeonbuk
869835057111,POHANGSI,GYEONGSANGBUKDO,gyeongbuk
45926990787,BUSAN,BUSAN,gyeongnam
2471633865,BUSAN,BUSAN,gyeongnam
971656740141,HEUNGDEOKGU,CHUNGCHEONGBUKDO,chungbuk
700589345528,DAEJEONMETROPOLITANCITY,DONGGU,chungnam
759265015776,"BUKGU,POHANGSI",GYEONGSANGBUKDO,jeonnam
713233079996,SUYEONGGU,BUSAN,gyeongnam
504971400070,GIMHAESI,GYEONGSANGNAMDO,gyeongnam
117077178200,"CHEONANSI,","CHUNGCHEONGNAMDO,",chungnam
253696185570,JEONJUSI,JEOLLABUKDO,jeonbuk
253371402561,SAHAGU,BUSAN,gyeongnam
253371402561,SAHAGU,BUSAN,gyeongnam
302095560600,DAEGU,DALSEO,gyeongbuk
422272160009,HAEUNDAEGU,BUSAN,gyeongnam
725903196256,BUSAN,SEOGU,gyeongnam
647523631297,"SAHAGU,BUSAN,",REPUBLICOFKOREA,gyeongnam
845717626450,DAEJEON,SEOGU,chungnam
263887618060,JINJU,GYEONGSANGNAMDO,gyeongnam
442033985008,DAEJEON,DAEJEON,chungnam
699976733206,BUSAN,BUSAN,gyeongnam
712082658404,CHEONGDOGUN,GYEONGSANGBUKDO,gyeongbuk
770587291552,WONJU,KANGWONDO,gangwon
999254443480,DAEJEON,DAEJEON,chungnam
703912180699,SEOGWIPOSI,JEJUDO,jeju
658919297741,CHOENGYANG,CHUNGNAM,chungnam
62491135370,"CHEONGWONGU,CHEONGJUSI",CHUNGCHEONGBUKDO,chungbuk
515641304248,CHEONANSI,CHUNGCHEONGNAMDO,chungnam
32002129289,DAEJEON,DAEJEON,chungnam
280853867394,GWANGJU,GWANGJU,jeonnam
954523954333,천안시,CHUNGCHEONGNAMDO,chungnam
306196851042,GIMHAESI,"7,GARAKRO294BEONGIL,",gyeongnam
956146130549,DAEGU,DAEGU,gyeongbuk
980568376655,CHANGWONSI,CHANGWONSI,gyeongnam
867108178673,CHANGWONSI,"GYEONGSANGNAMDO,REPUBLICOFKOREA",gyeongnam
242752272235,CHUNCHEON,KANGWON,gangwon
1217379087,GUNSANSI,JOCHONDONG,jeonbuk
60282913979,BUSAN,BUSAN,gyeongnam
442091426616,GEOJESI,GYEONGSANGNAMDO,gyeongnam
424208332732,대구광역시동구,DAEGU,gyeongbuk
220837648699,대구,DAEGU,gyeongbuk
319378141066,DAEJEON,DAEJEON,chungnam
429075150138,YUSEONGGU,DAEJEON,chungnam
869721231963,CHANGWONSI,GYEONGSANGNAMDO,gyeongnam
384573412752,CHEONANSI,CHUNGCHEONGNAMDO,chungnam
429781712668,창원시마산합포구,장군천로38,gyeongnam
268432160359,DAEJEON,DAEJEON,chungnam
497833753476,BUSAN,3BEONGAGILDONGNAEGU,gyeongnam
909071724352,"33,INSARO,JINHAEGU,CHANGWONSI","GYEONGSANGNAMDO,REPUBLICOFKOREA",gyeongnam
127751073549,BUKGU,GWANGJU,jeonnam
585871705198,CHEONGJUSHI,CHUNGBUKDO,chungbuk
424831355635,TAEAN,CHUNGNAM,chungnam
89994218607,YEONJEGU,PUSAN,gyeongnam
799191976776,DAEGU,"KOREA,REPUBLICOF",gyeongbuk
220635764455,JEJEU,JEJU,jeju
130737026112,DASOM1RO,SEJONGSI,chungnam
448853269269,SEJONG,SEJONG,chungnam
431152717493,CHEONGJUSI,"CHUNGCHEONGBUKDO,REPUBLICOFKOREA",chungbuk
406523842424,EUMSEONGGUN,CHUNGCHEONGBUKDO,chungbuk
460308643952,대구광역시,DALSEUNGGUN,gyeongbuk
819555572369,YUSEONGGU,DJ,chungnam
613695218890,부산광역시,PUSAN,gyeongnam
210706881319,CHEONGJU,CHUNGCHEONGBUKDO,chungbuk
326296749575,MOKPOSI,JEOLLANAMDO,jeonnam
734281787052,DAEJEON,DAEJEON,chungnam
818851834181,GWANGJU,REPUBLICOFKOREA,jeonnam
566496571866,DAEJEON,DAEJEON,chungnam
613314608203,GWANGJU,REPUBLICOFKOREA,jeonnam
500367973455,SEJONG,BORAMDONG,chungnam
242415685463,CHANGWONSI,GYEONGSANGNAMDO,gyeongnam
48823159047,DAEJEON,DAEJEON,chungnam
566523503196,YANGSAN,GYEONGNAM,gyeongnam
113196461672,DALSEONGCOUNTY,DAEGU,gyeongbuk
469434298509,DAEJEONGWANGYUKSI,CHUNGCHUNGNAMDO,chungnam
531075533095,JEJUSI,JEJUDO,jeju
264055412415,BUSAN,SUYOUNGGU,gyeongnam
375110240846,ULSAN,DONGGU,chungnam
466711394806,BUSAN,BUSAN,gyeongnam
964869914104,REPUBLICOFKOREA,"DONGNAEMYEON,CHUNCHEONSI",gangwon
364940923611,DAEGU,REPUBLICOFKOREA,gyeongbuk
476276965187,YEOSUSI,JEOLLANAMDO,jeonnam
301207248452,GUEMJEONG,BUSAN,gyeongnam
113533232435,전주시,JEOLLABOKDO,jeonbuk
464184210086,BUSAN,BUSAN,gyeongnam
737894547877,CHUNCHEONSI,GANGWONDO,gangwon
677163471847,SEJONGSI,REPUBLICOFKOREA,chungnam
823359307182,SANGJUSI,GYEONGSANGBUKDO,gyeongbuk
858682702437,DAEJEON,DAEJEON,chungnam
264334538400,ULSAN,NAMGU,gyeongnam
898690172309,"GYERYONGSI,",CHUNGCHEONGNAMDO,chungnam
906978774561,청주,오창,chungbuk
129887191305,GWANGJU,"GWANGSANGU,GWANGJU",jeonnam
798967126391,DAEJEON,DAEJEON,chungnam
426886523738,DAEDEOKGU,DAEJEON,chungnam
347682465116,DAEJEON,DAEJEON,chungnam
306608810996,SEOGU,DAEJEON,chungnam
799336679226,"HEUNGDEOKGU,CHEONGJUSI",CHUNGCHEONGBUKDO,chungbuk
341214983524,DAEJEON,SEOGU,chungnam
74821994379,GIMJESI,JEOLLABUKDO,jeonbuk
348685724647,YEONJE,BUSAN,gyeongnam
346207921374,POHANG,GYEONGSANGBUK,gyeongbuk
384848203778,YANGSANSI,MULKEUMEUP,gyeongnam
543284433885,JEONJUSI,JEOLLABUKDO,jeonbuk
712445476729,세종시,세종시,chungnam
874693305404,SUNCHEON,JEONNAM,jeonnam
785557272341,BUSAN,BUSAN,gyeongnam
448941166326,GWANGJU,YONGJURO40.596,jeonnam
971007600422,SUYEONGGU,BUSAN,gyeongnam
813139544513,BUKGU,DAEGU,jeonnam
809520554857,SAHAGU,BUSAN,gyeongnam
196106351574,"GUMISI,","3INDONG2GIL,",gyeongbuk
153519162785,WONJUSI,GANGWONDO,gangwon
675628934308,SEOBUKGU,CHONANSI,chungnam
691726363736,DAEGU,DAEGU,gyeongbuk
695303509308,DAEGU,DAEGU,gyeongbuk
171649190917,SUNCHEONSI,JEOLLANAMDO,jeonnam
649058895389,BUSAN,BUSAN,gyeongnam
969569140316,대전광역시,DAEJEON,chungnam
969569140316,대전광역시,DAEJEON,chungnam
240107702506,BUSAN,BUSAN,gyeongnam
686353639252,BUSAN,BUSANJINGU,gyeongnam
621988382410,GUMI,GUMI,gyeongbuk
922352167635,WONJU,KANGWONDO,gangwon
351285887165,GUNSANSI,JEOLLABUKDO,jeonbuk
313309164216,DAEGU,DAEGU,gyeongbuk
552489675873,DAEGU,BUKGGU,gyeongbuk
754455260151,CHILGOKGUN,GYEONGSANGBUKDO,gyeongbuk
354614547415,ULSAN,ULSAN,gyeongnam
517189255708,DAEJEON,YUSEONGGU,chungnam
199261139377,BUKGU,BUSAN,jeonnam
233766532558,GIMHAE,GYEONGSANGNAMDO,gyeongnam
937082505404,DONGGU,BUSAN,chungnam
985908585539,DAEJEON,DAEJEON,chungnam
266440797394,GWANGSANGU,GWANGJU,jeonnam
1878066945,YANGSAN,GYEONGSANGNAMDO,gyeongnam
903219374960,GEUNJEONGGU,BUSAN,gyeongnam
857277494511,SEJONG,JOCHIWONEUP,chungnam
201772000164,GWANGJU,GWANGJU,jeonnam
304567832152,경주시,경상북도,gyeongbuk
74255269523,ASAN,ASAN,chungnam
897299106274,NAJUSI,JEOLLANAMDO,jeonnam
994464306083,DANGJINSI,CHUNGCHEONGNAMDO,chungnam
662032663795,"BUKGU,GWANGJU","BUKGU,GWANGJU",jeonnam
846182771241,CHUNCHEONSI,KANGWONDO,gangwon
22948478704,JEJU,JEJU,jeju
557701741028,GIMHAESI,GYEONGSANGNAMDO,gyeongnam
784424783432,GUMI,GUMI,gyeongbuk
630705232046,DONGGU,DAEJEON,chungnam
403001849251,JEONJUCITY,JEONLABOOKDO,jeonbuk
684981655039,CHEONGJUSI,CHEONGJUSI,chungbuk
222782061725,GUMICITY,KYUNGBOK,gyeongbuk
236474827914,GWANGJU,GWANGJU,jeonnam
127148559780,ASAN,CHUNGCHEONGNAMDO,chungnam
936919684834,DONGGU,DAEJEON,chungnam
974120316086,GIJANGGUN,BUSAN,gyeongnam
762566556576,CHENAN,CHEONGDANGDONG,chungnam
565542936229,JEONJU,JEONBUK,jeonbuk
443871288125,GWANGJU,GWANGJU,jeonnam
262111483642,BUSAN,BUKGU,jeonnam
358014401203,CHUNGJU,NOTAPPLICABLE,chungbuk
932399572839,DONGGU,BUSAN,chungnam
241872261151,SEOGWIPOSI,JEJUDO,jeju
241872261151,SEOGWIPOSI,JEJUDO,jeju
63955895238,DALSEOGU,대구,gyeongbuk
452602576189,DAEGU,DAEGU,gyeongbuk
261309200577,DAEJEON,REPUBLICOFKOREA,chungnam
927625346783,CHANGWONSI,GYEONGSANGNAMDO,gyeongnam
497345992181,YUSEONGGU,DAEJEON,chungnam
483167424007,GWANGJU,GWANGSANGU,jeonnam
627549176645,부산,BUSAN,gyeongnam
655789470545,YUSEONGGU,DAEJEONCITY,chungnam
519521814182,SKT,GYEONGSANSI,gyeongbuk
75691490722,JEJUSI,JEJUDO,jeju
375410788989,"SEUNGHAKRO71BEONGIL,SAHAGU,BUSAN",BUSAN,gyeongnam
877082676485,GWANGJU,GWANGJU,jeonnam
507871954597,BUSAN,YEONJEGU,gyeongnam
548747572238,DAEGU,DAEGU,gyeongbuk
978837858084,DAEJEON,DONGGU,chungnam
971350988195,GANGNEUNGSI,"GANGWONDO,",gangwon
838521045522,BUSAN,BUSAN,gyeongnam
152687930036,BUSAN,REPUBLICOFKOREA,gyeongnam
994081610541,"GEOCHANGEUP,GEOCHANGGUN","GYEONGSANGNAMDO,REPUBLICOFKOREA",gyeongnam
860910184830,HAEUNDAEGU,BUSAN,gyeongnam
738597579562,김해시,경상남도,gyeongnam
311407707457,MOKPO,JUNAM,jeonnam
662152433612,SEOGU,GWANGJU,jeonnam
15869531868,YUSEONGGU,DAEJEON,chungnam
291041214208,GIMHAE,GYEONGSANGNAMDO,gyeongnam
854081438188,GYEONGJUSI,33WONHWARO475BEONGIL,gyeongbuk
661116947893,POHANG,GYEONGSANGBUKDO,gyeongbuk
8932047366,SOKCHOSI,GANGWONDO,gangwon
426889878504,POHANG,GYEONGBUK,gyeongbuk
592087044431,YANGSANSI,GYEONGSANGNAMDO,gyeongnam
381075026985,SEJONG,SEJONG,chungnam
116419155662,BUSAN,KYUNGNAM,gyeongnam
449842136362,GYEONGSANGNAMDO,KIMHAESI,gyeongnam
489358836472,CHEONANSI,CHUNGCHEONGNAMDO,chungnam
255776770003,SUNGSANGU,CHANGWON,gyeongnam
9759996988,CHEONAN,DOOJEONG,chungnam
424778924545,MIRYANGSI,GYEONGSANGNAMDO,gyeongnam
480879937611,DAEJEON,DAEJEON,chungnam
726457710102,BUSAN,SASANGU,chungnam
818880734592,DAEGU,DGBDS,gyeongbuk
434897440144,JINJUSI,DAESINRO475BEONGIL,gyeongnam
716048947665,DAEGU,DAEGU,gyeongbuk
656002816489,"GIMHAESI,",KYUNGNAM,gyeongnam
642992835588,DAEJEONYOUSUNG,DAEJEONYOUSUNG,chungnam
378118004712,JEOLLABUKDO,IKSANSI,jeonbuk
306136472190,GWANGJUSI,REPUBLICOFKOREA,jeonnam
759163759774,삼척,강원도,gangwon
56954965101,DAEGU,BUKGU,jeonnam
788405616658,MOKPOSI,JEONLLAANAMDO,jeonnam
381071836028,CHANGWON,CHANGWON,gyeongnam
295799107498,YUSEONGGU,DAEJEON,chungnam
306208677806,SASANGGU,BUSAN,chungnam
226472548770,YANGSANSI,"GYEONGSANGNAMDO,REPUBLICOF",gyeongnam
951875171541,GWANGJUSI,IBAEJAERO,jeonnam
836125144988,DAEGU,BUKGU,jeonnam
839278448187,"CHANGWONSI,","CHANGWONSI,",gyeongnam
64006075222,YANGSANSI,GYEONGSANGNAMDO,gyeongnam
451247790488,GUMICITY,GYEONGSANGBUKDOPROVINCE,gyeongbuk
7001046471,포항시,경상북도,gyeongbuk
430565231327,춘천시,강원도,gangwon
811640727468,DAEGU,DALSEOGU,gyeongbuk
592644061140,ULSAN,ULSAN,gyeongnam
530393991804,CHEONANSI,CHUNGCHEONGNAMDO,chungnam
582984723005,GEOJE,.,gyeongnam
845935036915,"CHEONGJUSI,CHUNGCHEONGBUKDO","KOREA,REPUBLICOF",chungbuk
674161784075,NAMWON,JEOLLABUKDO,jeonbuk
915010983320,UISEONGEUP,GYEONGBUK,gyeongnam
475592375774,BUSAN,SASANGGU,chungnam
792726377650,"CHANGWONSI,",GYEONGSANGNAMDO,gyeongnam
930310855497,ULSAN,ULSAN,gyeongnam
857470978458,BUSAN,GUMSAEMRO,gyeongnam
79425753742,WONJUSI,"JIJEONGMYEON,SINPYEONGSEOKHWARO,2361",gangwon
471116557158,GWANGSANGU,GWANGJU,jeonnam
154826920582,ULSAN,ULSAN,gyeongnam
222621170884,GWANGJU,GWANGJU,jeonnam
256451637215,DONGGU,GWANGJU,chungnam
240875091910,부산,BUSAN,gyeongnam
104866931189,CHEONGJU,CHEONGJU,chungbuk
887744210919,JEJUCITY,JEJUISLAND,jeju
976849999115,MUAN,JEONNAM,jeonnam
113414493737,DONGHAESI,"100,PYEONGWONRO",gangwon
148122401631,"GWANGJU,REPUBLICOFKOREA","GWANGJU,REPUBLICOFKOREA",jeonnam
172632057413,"NAMGU,GWANGJU",REPUBLICOFKOREA,jeonnam
357806385402,ARAIDONG,"JEJUSI,JEJUDO",jeju
911289754827,GYEONGSANGNAMDO,CHANGWONSI,gyeongnam
462924479272,SEOGWIPOSI,JEJUDO,jeju
502428976738,GWANGJUMETROPOLITANCITY,JEOLLANAMDO,jeonnam
994779348087,SEJONGSI,SEJONGSI,chungnam
875118005870,SEOGWIPOS,JEONGBANGRO,jeju
425062097983,DAEDEOKGU,DAEJEON,chungnam
144244696821,GWANJU,GWANJU,jeonnam
599960008736,BUSAN,BUSAN,gyeongnam
521877659663,DAEJEON,YUSEONGGU,chungnam
308569288200,DAEGU,DONGGU,chungnam
270138599199,PUSAN,NAMGU,gyeongnam
756894564316,HOENGSEONGGUN,GANGWONDO,gangwon
39484637473,BUSAN,BUSAN,gyeongnam
104413775586,춘천,KANGWON,gangwon
784081184961,DAEJEON,DAEJEON,chungnam
751919885098,GYERYONGSI,CHUNGCHEONGNAMDO,chungnam
877906033350,BUSAN,HAEUNDAEGU,gyeongnam
629272321014,DAEGU,YURAMRO,gyeongbuk
692764085291,BUSAN,BUSAN,gyeongnam
415822031257,YUSEONGGU,DAEJEON,chungnam
681230259660,BUSAN,BUSANJINGU,gyeongnam
453505112415,JEJUSI,JEJUDO,jeju
993800495564,DAEGU,DAEGU,gyeongbuk
834485504795,ULSAN,ULSAN,gyeongnam
137479393052,BUSAN,BUSAN,gyeongnam
789178312214,DAEJEON,"125,DONGSEODAERO,YUSEONGGU",chungnam
789178312214,DAEJEON,"125,DONGSEODAERO,YUSEONGGU",chungnam
417670280152,DAEGU,REPUBLICOFKOREA,gyeongbuk
428117114132,DAEGU,HWAWONEUPDALSEONGGUN,gyeongbuk
844705031438,JINJU,GYEONGSANGNAMDO,gyeongnam
749802335277,SAHAGU,BUSAN,gyeongnam
91030840648,GUMISI,GYEONGSANGBUKDO,gyeongbuk
121231710279,DAEGU,REPUBLICOFKOREA,gyeongbuk
502529402632,BUSAN,BUSAN,gyeongnam
603572465528,GEOJE,GYEONGSANGNAMDO,gyeongnam
817743982227,GUMISI,KYEONGBUK,gyeongbuk
347767754888,ULJUGUN,ULSAN,gyeongnam
767376883030,CHEONANSI,CHUNGCHEONGNAMDO,chungnam
526301211230,CHUNGCHEONGNAMDO,BORYEONG,chungnam
870266719793,BUSAN,BUSAN,gyeongnam
112105846517,CHANGWON,GEONGNAM,gyeongnam
663035967834,DAEGU,DAEGUBUKGU,jeonnam
417000626634,JINJUSI,GAJWAGIL,gyeongnam
40834399407,SEOGUIPOSI,JEJUDO,jeju
522211369558,CHEONANSI,REPUBLICOFKOREA,chungnam
39847878743,JEONJUSI,"JEOLLABUKDO,REPUBLICOFKOREA",jeonbuk
517581815414,BUSAN,GEOJECHEON,chungbuk
257697015699,JEJUSI,JEJUSI,jeju
702438013601,BUSAN,NAMGU,gyeongnam
465321728337,NAMGU,REPUBLICOFKOREAULSAN,gyeongnam
721315854851,GWANGJUSI,"4969,OPORO,OPOEUP",jeonnam
633527831824,BUSAN,BUSAN,gyeongnam
728857511834,DAEGU,DAEGU,gyeongbuk
207138323156,DAEGU,DAEGU,gyeongbuk
947282376014,NAMGU,BUSAN,gyeongnam
750647662668,SEOGU,DAEGU,gyeongbuk
656298436076,GWANGJU,REPUBLICOFKOREA,jeonnam
979927211214,DAEJEON,YUSEONGGU,chungnam
697308459059,CHANGWON,CHANGWON,gyeongnam
985120570517,SEJONG,SEJONG,chungnam
675246807308,DAEJEON,YUSEONGGU,chungnam
4575915739,GEUMJEONGGU,BUSAN,gyeongnam
17747742788,DAEGU,DAEGU,gyeongbuk
54256238797,GEOJESI,GYEONGSANGNAMDO,gyeongnam
147179807620,GUMI,KYUNGSANGBOOK,gyeongbuk
163228850906,SEOGU,GWANGJU,jeonnam
233740853144,DALSEOGU,DAEGU,gyeongbuk
238723229813,ULSAN,YULI/ULJUGUN,gyeongnam
311605629628,GWANGJU,GWANGJU,jeonnam
360646226851,CHUNGJU,CHUNGBUK,chungbuk
525763114397,JEONJU,JEOLLABUKDO,jeonbuk
532753503961,BUYEOGUN,CHUNGCHEONGNAMDO,chungnam
612426175810,JEJUSI,JEJUDO,jeju
658167738017,DAEJEONSI,DAEJEONSI,chungnam
702890013375,BUSAN,BUSAN,gyeongnam
775151446745,DEOKJINGU,"JEONJUSI,JEOLLABUKDO",jeonbuk
303387700109,DONGGU,DAEGU,chungnam
416297133339,CHANGWON,GYUNGNAM,gyeongnam
465754162556,BUKGU,DAEGU,jeonnam
744384750584,GIMHAE,GYEONGNAM,gyeongnam
273428268523,CHANGWONSI,GYEONGSANGNAMDO,gyeongnam
330739604148,CHEONAN,ROK,chungnam
492287007847,세종특별자치시,SEJONG,chungnam
115779746116,NAMGU,GWANGJUSI,jeonnam
282225526723,DONGGU,BUSAN,chungnam
493691372114,GIMHAESI,GYEONGSANGNAMDO,gyeongnam
8708510428,대구광역시,KOREA,gyeongbuk
806326351954,BUKGU,"GWANGJU,REPUBLICOFKOREA",jeonnam
919947319431,GWANGSANGU,GWANGJU,jeonnam
448249406440,CHEONAN,"CHUNGCHEONGNAMDO,REPUBLICOFKOREA",chungnam
879512660639,DAEGU,REPUBLICOFKOREA,gyeongbuk
308142234713,CHANGWONSI,GYEONGSANGNAMDO,gyeongnam
964327139141,GWANGJU,BUKKU,jeonnam
259714145179,DALSEOGU,DAEGU,gyeongbuk
221534746499,AEHYANGROCHUNGJUS,CHUNGCHEONGBUKDO,chungbuk
206561257032,JINJU,PYEONGUDONG,gyeongnam
541075892513,DAEJEON,DAEJEON,chungnam
948183197829,BUSAN,BUSAN,gyeongnam
258461197665,SEJONGSI,SEJONGSI,chungnam
725165599421,DAEJEONMUNWADONG,DAEJEONMUNWADONG,chungnam
126208946097,NAMGU,GWANGJU,jeonnam
861010931299,DAEJEON,DAEJEON,chungnam
313836632397,CHUNGCHEONGBUKDO,CHEONGJUS,chungbuk
415954533311,SEJONGSI,CHUNGCHEONGNAMDO,chungnam
928791995004,NAMHAEGUN,KYEONGSANGNAMDO,gyeongnam
380606068657,ASANSI,CHUNGCHEONGNAMDO,chungnam
266409801909,CHANGWONSI,GYEONGSANGNAMDO,gyeongnam
483260554116,NAJUSI,JEOLLANAMDO,jeonnam
876871150798,GUNSANSI,JEOLLABUKDO,jeonbuk
611862198715,BUSAN,SASANGGU,chungnam
722916139820,CHEONGJUSI,CHUNGCHEONGBUKDO,chungbuk
970618065543,SUSUNGGU,JISANDONG,chungnam
403674084621,DAEJEON,SEOGU,chungnam
884875458571,BUSANJINGU,BUSAN,gyeongnam
808565900769,"SEJONGSI,REPUBLICOFKOREA","SEJONGSI,REPUBLICOFKOREA",chungnam
812817760469,JEONJU,JEOLLABUKDO,jeonbuk
673227455893,BUSANJINGU,BUSAN,gyeongnam
83866639809,KIMHAE,GYEONGSANGNAMDO,gyeongnam
17901750177,CHUNCHEONSI,GANGWONDO,gangwon
926482126024,BUSAN,BUSAN,gyeongnam
475054161840,SASANGGU,BUSAN,chungnam
465273212988,BUSAN,BUSAN,gyeongnam
454202258944,GWANGYANGSI,JEOLLANAMDO,jeonnam
188760037312,CHEONANSI,CHUNGCHEONGNAMDO,chungnam
386346339341,BUSAN,BUSAN,gyeongnam
641803366485,GYEONGSAN,GYEONGSANGBUKDO,gyeongbuk
650258067912,CHEONGJUSI,CHUNGCHEONGBUKDO,chungbuk
70950956610,YANGSANSI,GYEONGSANGNAMDO,gyeongnam
633634193259,YEONJAEGU,BUSAN,gyeongnam
980677231983,북구,광주광역시,jeonnam
189999178117,POHANG,POHANG,gyeongbuk
256704639413,CHUNGCHEONGNAMDO,ASANSI,chungnam
626344687823,GYUNGSANSI,HAYANGEUP,gyeongbuk
677051450094,GANSUGU,BUSAN,gyeongnam
712027126723,대덕구신상로21,DAEJEON,chungnam
843462335948,WONJU,GALCHONGIL,gangwon
913195404718,DAEGU,DAEGU,gyeongbuk
97056020136,JINJU,GYEONGSANGNAMDO,gyeongnam
177397287765,DAEGU,DAEGU,gyeongbuk
614239165304,DAEJEON,DAEJEON,chungnam
707259881276,JEONJU,JENLLABUKDO,jeonbuk
901140308472,YUSEONGGU,DAEJEON,chungnam
730064670961,BUSAN,BUSAN,gyeongnam
569034633860,ASANSI,CHUNGCHEONGNAMDO,chungnam
353386974660,SUSUNGGU,DAEGU,chungnam
370293013830,DAEJEON,SOUTHKOREA,chungnam
457450085737,CHILGOKGUN,GYEONGSANGBUKDO,gyeongbuk
367811100805,DONGGU,DAEGU,chungnam
910163177138,DAEJEON,DAEJEON,chungnam
359483219231,GYEONGSANGNAMDO,JINJUSI,gyeongnam
597442852664,BUSAN,BUSANJINGU,gyeongnam
698862164391,"DONGGU,DAEGU",DAEGU,chungnam
270986470159,SEJONGSI,JOCHIWONEUP,chungnam
762933098808,DAEJOEN,CD,chungnam
500328192484,IKSANSI,JEOLLABUKDO,jeonbuk
295931336534,DAEJEONSI,DAEJEONSI,chungnam
618803312451,WONYOUNG,GYEONGSANGNAMDO,gyeongnam
646447093257,BUSAN,BUSAN,gyeongnam
981166614264,ULSAN,ULSAN,gyeongnam
376430723544,부산광역시,화명동,gyeongnam
670564848663,DALSEOGU,DAEGU,gyeongbuk
903838152093,BUSAN,BUSAN,gyeongnam
824824250912,CHEONGJUSI,"CHUNGCHEONGBUKDO,REPUBLICOFKOREA",chungbuk
649985784444,BUSAN,BUSAN,gyeongnam
310314464598,BUSAN,GEUMJEONGGU,gyeongnam
967081310444,YANGSANSI,GYEONGSANGNAMDO,gyeongnam
63555960612,YANGSAN,KYEONGNAM,gyeongnam
43276610437,MASAN,GYEONGSANGNAMDO,chungnam
103180821653,JEONJUSI,JEOLLABUKDO,jeonbuk
345327077480,POHANG,GYEONGSANGBUKDO,gyeongbuk
601244768730,DAEGU,DAEGU,gyeongbuk
788858535394,DAEJEON,SEOGU,chungnam
995336172978,IKSAN,CHUNRABUKDO,jeonbuk
